alpha,baseline_metric,metric,other_country,ref_country,t
0.42219541612095035,1131446.5844105983,1161747.1511937433,Country: NLD,Country: CAN,0.6666666666666666
0.42219541612095035,1131446.5844105983,1166930.0120442454,Country: NLD,Country: CAN,0.7777777777777777
0.42219541612095035,1131446.5844105983,1172214.342143072,Country: NLD,Country: CAN,0.8888888888888888
0.42219541612095035,1131446.5844105983,1177627.1917197749,Country: NLD,Country: CAN,1.0
0.45793746849255307,1131446.5844105983,1131446.5844105985,Country: POL,Country: CAN,0.0
0.45793746849255307,1131446.5844105983,1133539.3489914893,Country: POL,Country: CAN,0.1111111111111111
0.45793746849255307,1131446.5844105983,1135525.701678732,Country: POL,Country: CAN,0.2222222222222222
0.45793746849255307,1131446.5844105983,1137423.1303398525,Country: POL,Country: CAN,0.3333333333333333
0.45793746849255307,1131446.5844105983,1139246.7032608648,Country: POL,Country: CAN,0.4444444444444444
0.45793746849255307,1131446.5844105983,1141009.596450953,Country: POL,Country: CAN,0.5555555555555556
0.45793746849255307,1131446.5844105983,1142723.5108255527,Country: POL,Country: CAN,0.6666666666666666
0.45793746849255307,1131446.5844105983,1144399.0089866847,Country: POL,Country: CAN,0.7777777777777777
0.45793746849255307,1131446.5844105983,1146045.7934078255,Country: POL,Country: CAN,0.8888888888888888
0.45793746849255307,1131446.5844105983,1147672.9424365878,Country: POL,Country: CAN,1.0
0.3825815741758178,1131446.5844105983,1131446.5844105983,Country: PRT,Country: CAN,0.0
0.3825815741758178,1131446.5844105983,1131426.1477537162,Country: PRT,Country: CAN,0.1111111111111111
0.3825815741758178,1131446.5844105983,1131406.4021676106,Country: PRT,Country: CAN,0.2222222222222222
0.3825815741758178,1131446.5844105983,1131387.2451397637,Country: PRT,Country: CAN,0.3333333333333333
0.3825815741758178,1131446.5844105983,1131368.5843312014,Country: PRT,Country: CAN,0.4444444444444444
0.3825815741758178,1131446.5844105983,1131350.3356391792,Country: PRT,Country: CAN,0.5555555555555556
0.3825815741758178,1131446.5844105983,1131332.4215644107,Country: PRT,Country: CAN,0.6666666666666666
0.3825815741758178,1131446.5844105983,1131314.7698101231,Country: PRT,Country: CAN,0.7777777777777777
0.3825815741758178,1131446.5844105983,1131297.312059633,Country: PRT,Country: CAN,0.8888888888888888
0.3825815741758178,1131446.5844105983,1131279.982883717,Country: PRT,Country: CAN,1.0
0.6387794217563634,1131446.5844105983,1131446.5844105983,Country: ROU,Country: CAN,0.0
0.6387794217563634,1131446.5844105983,1129448.3084280884,Country: ROU,Country: CAN,0.1111111111111111
0.6387794217563634,1131446.5844105983,1127544.9490080643,Country: ROU,Country: CAN,0.2222222222222222
0.6387794217563634,1131446.5844105983,1125711.8909135512,Country: ROU,Country: CAN,0.3333333333333333
0.6387794217563634,1131446.5844105983,1123927.6895296136,Country: ROU,Country: CAN,0.4444444444444444
0.6387794217563634,1131446.5844105983,1122173.0004764432,Country: ROU,Country: CAN,0.5555555555555556
0.6387794217563634,1131446.5844105983,1120429.7070664256,Country: ROU,Country: CAN,0.6666666666666666
0.6387794217563634,1131446.5844105983,1118680.1584084486,Country: ROU,Country: CAN,0.7777777777777777
0.6387794217563634,1131446.5844105983,1116906.448497474,Country: ROU,Country: CAN,0.8888888888888888
0.6387794217563634,1131446.5844105983,1115089.6729257768,Country: ROU,Country: CAN,1.0
0.5712428186696182,1131446.5844105983,1131446.5844105985,Country: RUS,Country: CAN,0.0
0.5712428186696182,1131446.5844105983,1126373.2950949208,Country: RUS,Country: CAN,0.1111111111111111
0.5712428186696182,1131446.5844105983,1121561.9617250876,Country: RUS,Country: CAN,0.2222222222222222
0.5712428186696182,1131446.5844105983,1116956.6825882753,Country: RUS,Country: CAN,0.3333333333333333
0.5712428186696182,1131446.5844105983,1112509.4641815766,Country: RUS,Country: CAN,0.4444444444444444
0.5712428186696182,1131446.5844105983,1108178.0419612837,Country: RUS,Country: CAN,0.5555555555555556
0.5712428186696182,1131446.5844105983,1103924.162772007,Country: RUS,Country: CAN,0.6666666666666666
0.5712428186696182,1131446.5844105983,1099712.1719657874,Country: RUS,Country: CAN,0.7777777777777777
0.5712428186696182,1131446.5844105983,1095507.7893361698,Country: RUS,Country: CAN,0.8888888888888888
0.5712428186696182,1131446.5844105983,1091276.9821146012,Country: RUS,Country: CAN,1.0
0.44761281908746026,1131446.5844105983,1131446.5844105983,Country: SVK,Country: CAN,0.0
0.44761281908746026,1131446.5844105983,1128826.4575504875,Country: SVK,Country: CAN,0.1111111111111111
0.44761281908746026,1131446.5844105983,1126344.8040205117,Country: SVK,Country: CAN,0.2222222222222222
0.44761281908746026,1131446.5844105983,1123979.5384394685,Country: SVK,Country: CAN,0.3333333333333333
0.44761281908746026,1131446.5844105983,1121711.7075544405,Country: SVK,Country: CAN,0.4444444444444444
0.44761281908746026,1131446.5844105983,1119524.820626623,Country: SVK,Country: CAN,0.5555555555555556
0.44761281908746026,1131446.5844105983,1117404.3221541462,Country: SVK,Country: CAN,0.6666666666666666
0.44761281908746026,1131446.5844105983,1115337.169063654,Country: SVK,Country: CAN,0.7777777777777777
0.44761281908746026,1131446.5844105983,1113311.4847432042,Country: SVK,Country: CAN,0.8888888888888888
0.44761281908746026,1131446.5844105983,1111316.2693013265,Country: SVK,Country: CAN,1.0
0.37134505424900927,1131446.5844105983,1131446.5844105983,Country: SVN,Country: CAN,0.0
0.37134505424900927,1131446.5844105983,1131565.9418268576,Country: SVN,Country: CAN,0.1111111111111111
0.37134505424900927,1131446.5844105983,1131680.1572434779,Country: SVN,Country: CAN,0.2222222222222222
0.37134505424900927,1131446.5844105983,1131789.921580207,Country: SVN,Country: CAN,0.3333333333333333
0.37134505424900927,1131446.5844105983,1131895.8436143901,Country: SVN,Country: CAN,0.4444444444444444
0.37134505424900927,1131446.5844105983,1131998.464832132,Country: SVN,Country: CAN,0.5555555555555556
0.37134505424900927,1131446.5844105983,1132098.2715849115,Country: SVN,Country: CAN,0.6666666666666666
0.37134505424900927,1131446.5844105983,1132195.7051647573,Country: SVN,Country: CAN,0.7777777777777777
0.37134505424900927,1131446.5844105983,1132291.1702649524,Country: SVN,Country: CAN,0.8888888888888888
0.37134505424900927,1131446.5844105983,1132385.0421890737,Country: SVN,Country: CAN,1.0
0.5646807489862774,1131446.5844105983,1131446.5844105983,Country: SWE,Country: CAN,0.0
0.5646807489862774,1131446.5844105983,1135686.5381867946,Country: SWE,Country: CAN,0.1111111111111111
0.5646807489862774,1131446.5844105983,1139846.4381468825,Country: SWE,Country: CAN,0.2222222222222222
0.5646807489862774,1131446.5844105983,1143960.5767076565,Country: SWE,Country: CAN,0.3333333333333333
0.5646807489862774,1131446.5844105983,1148061.7756297807,Country: SWE,Country: CAN,0.4444444444444444
0.5646807489862774,1131446.5844105983,1152182.4452726492,Country: SWE,Country: CAN,0.5555555555555556
0.5646807489862774,1131446.5844105983,1156355.615789575,Country: SWE,Country: CAN,0.6666666666666666
0.5646807489862774,1131446.5844105983,1160616.0106659823,Country: SWE,Country: CAN,0.7777777777777777
0.5646807489862774,1131446.5844105983,1165001.238037559,Country: SWE,Country: CAN,0.8888888888888888
0.5646807489862774,1131446.5844105983,1169553.189541452,Country: SWE,Country: CAN,1.0
0.7365477591541973,1131446.5844105983,1131446.5844105983,Country: TUR,Country: CAN,0.0
0.7365477591541973,1131446.5844105983,1123921.6078932723,Country: TUR,Country: CAN,0.1111111111111111
0.7365477591541973,1131446.5844105983,1116748.8972507468,Country: TUR,Country: CAN,0.2222222222222222
0.7365477591541973,1131446.5844105983,1109813.711808451,Country: TUR,Country: CAN,0.3333333333333333
0.7365477591541973,1131446.5844105983,1103015.0595616528,Country: TUR,Country: CAN,0.4444444444444444
0.7365477591541973,1131446.5844105983,1096259.538803336,Country: TUR,Country: CAN,0.5555555555555556
0.7365477591541973,1131446.5844105983,1089456.0982377897,Country: TUR,Country: CAN,0.6666666666666666
0.7365477591541973,1131446.5844105983,1082511.0738197267,Country: TUR,Country: CAN,0.7777777777777777
0.7365477591541973,1131446.5844105983,1075322.9177531046,Country: TUR,Country: CAN,0.8888888888888888
0.7365477591541973,1131446.5844105983,1067775.9713977822,Country: TUR,Country: CAN,1.0
0.5359531676514381,1131446.5844105983,1131446.5844105985,Country: TWN,Country: CAN,0.0
0.5359531676514381,1131446.5844105983,1129677.9460832546,Country: TWN,Country: CAN,0.1111111111111111
0.5359531676514381,1131446.5844105983,1127945.0146919084,Country: TWN,Country: CAN,0.2222222222222222
0.5359531676514381,1131446.5844105983,1126234.7249170002,Country: TWN,Country: CAN,0.3333333333333333
0.5359531676514381,1131446.5844105983,1124534.6706991736,Country: TWN,Country: CAN,0.4444444444444444
0.5359531676514381,1131446.5844105983,1122832.7397330438,Country: TWN,Country: CAN,0.5555555555555556
0.5359531676514381,1131446.5844105983,1121116.7660515886,Country: TWN,Country: CAN,0.6666666666666666
0.5359531676514381,1131446.5844105983,1119374.1793205587,Country: TWN,Country: CAN,0.7777777777777777
0.5359531676514381,1131446.5844105983,1117591.6291211823,Country: TWN,Country: CAN,0.8888888888888888
0.5359531676514381,1131446.5844105983,1115754.5598009464,Country: TWN,Country: CAN,1.0
0.39656138899956345,1131446.5844105983,1131446.5844105983,Country: USA,Country: CAN,0.0
0.39656138899956345,1131446.5844105983,1137085.1142429842,Country: USA,Country: CAN,0.1111111111111111
0.39656138899956345,1131446.5844105983,1142870.4748028505,Country: USA,Country: CAN,0.2222222222222222
0.39656138899956345,1131446.5844105983,1148831.915482111,Country: USA,Country: CAN,0.3333333333333333
0.39656138899956345,1131446.5844105983,1155001.911609101,Country: USA,Country: CAN,0.4444444444444444
0.39656138899956345,1131446.5844105983,1161416.9387369414,Country: USA,Country: CAN,0.5555555555555556
0.39656138899956345,1131446.5844105983,1168118.4208227277,Country: USA,Country: CAN,0.6666666666666666
0.39656138899956345,1131446.5844105983,1175153.9074489784,Country: USA,Country: CAN,0.7777777777777777
0.39656138899956345,1131446.5844105983,1182578.5546433192,Country: USA,Country: CAN,0.8888888888888888
0.39656138899956345,1131446.5844105983,1190457.0115645244,Country: USA,Country: CAN,1.0
