base_country,country,f_total,metric,x_total,z_total,delta
NLD,BRA,548409.9264219642,760509.1406447984,1524807.4452228423,764298.3045780442,1701.2363134926418
NLD,CAN,548409.926421964,760755.5945861884,1525284.9686293313,764529.374043143,1454.782372102607
NLD,CHN,548409.9264219643,760523.0284550647,1524551.3963062828,764028.3678512183,1687.348503226298
NLD,CYP,548409.9264219641,761910.1617000537,1527232.8375155032,765322.67581545,300.2152582373237
NLD,CZE,548409.9264219643,760014.029987083,1524653.5885930378,764639.5586059552,2196.346971207997
NLD,DEU,548409.9264219641,760467.441497448,1524569.8070641148,764102.365566667,1742.9354608430294
NLD,DNK,548409.9264219642,763028.5926479681,1527680.0132472843,764651.4205993158,-818.2156896770466
NLD,ESP,548409.9264219641,761495.7384458807,1526540.002145202,765044.2636993208,714.6385124103399
NLD,EST,548409.926421964,760915.6578547809,1525754.2045310687,764838.546676288,1294.7191035101423
NLD,FIN,548409.9264219642,761797.5708566156,1526368.0424740552,764570.47161744,412.8061016754946
NLD,FRA,548409.9264219643,761014.358107827,1525452.0386322557,764437.6805244288,1196.0188504640246
NLD,GBR,548409.9264219641,761918.206366737,1526907.7222933753,764989.515926638,292.1705915540224
NLD,GRC,548409.9264219643,761334.0080815821,1526107.7708180435,764773.7627364604,876.3688767089043
NLD,HUN,548409.9264219641,759825.1252387947,1524386.3719706025,764561.2467318078,2385.2517194963293
NLD,IDN,548409.9264219642,759754.7689783968,1523694.8569788462,763940.0880004495,2455.6079798942665
NLD,IND,548409.9264219643,760254.6801651706,1524259.6093879668,764004.9292227966,1955.6967931204708
NLD,IRL,548409.9264219641,761406.8638964455,1525774.1888560413,764367.3249595958,803.5130618455587
NLD,ITA,548409.9264219641,761021.9448383768,1525621.0186845986,764599.0738462219,1188.4321199142141
NLD,JPN,548409.9264219641,762245.3434260308,1527783.771613036,765538.428187005,-34.966467739781365
NLD,KOR,548409.9264219642,761449.9080395931,1525906.31018912,764456.402149527,760.4689186979085
NLD,LTU,548409.9264219643,759784.1731261051,1523819.238436305,764035.0653102001,2426.2038321859436
NLD,LUX,548409.9264219642,762046.204749626,1526639.035258751,764592.8305091244,164.17220866505522
NLD,LVA,548409.9264219642,761135.9824586546,1526379.0846238805,765243.1021652259,1074.394499636488
NLD,MEX,548409.9264219644,760641.9189235804,1525034.2284151919,764392.309491612,1568.4580347106094
NLD,MLT,548409.9264219642,760141.005007983,1524321.8264576672,764180.8214496836,2069.371950308094
NLD,POL,548409.9264219641,760702.5148015933,1525690.9061969859,764988.3913953924,1507.8621566977818
NLD,PRT,548409.9264219644,760652.459178319,1524775.110398121,764122.6512198024,1557.9177799720783
NLD,ROU,548409.9264219641,760188.4357347372,1524603.139769573,764414.7040348359,2021.9412235538475
NLD,RUS,548409.9264219642,759655.8499659143,1523311.315680378,763655.4657144634,2554.5269923767773
NLD,SVK,548409.9264219643,759932.6077786773,1524833.220128473,764900.612349796,2277.769179613795
NLD,SVN,548409.9264219641,759834.8692910024,1523952.767275803,764117.8979848009,2375.50766728865
NLD,SWE,548409.9264219641,761602.6169498017,1525712.9094058059,764110.2924560045,607.7600084893638
NLD,TUR,548409.9264219644,760143.8615243096,1524161.6535751636,764017.792050854,2066.5154339814326
NLD,TWN,548409.9264219643,760677.6451404233,1525110.0804024376,764432.4352620144,1532.7318178677233
NLD,USA,548409.9264219643,762698.3604538786,1528320.1426366237,765621.7821827447,-487.98349558759946
POL,AUS,348861.9724331071,400545.6053189553,818131.2028641342,417585.59754517884,-240.27388549456373
POL,AUT,348861.97243310703,400487.97063124296,818177.9212911259,417689.9506598829,-182.63919778220588
POL,BEL,348861.9724331069,400607.2567977488,818218.7595347837,417611.5027370348,-301.9253642880358
POL,BGR,348861.9724331071,400233.1561795733,818566.4837123659,418333.3275327928,72.17525388742797
POL,BRA,348861.97243310703,400151.8069920991,817524.5694282087,417372.7624361096,153.52444136166014
POL,CAN,348861.972433107,400153.5584706474,817459.6798211139,417306.12135046674,151.77296281338204
POL,CHN,348861.9724331071,400196.1644615319,817929.3867405577,417733.22227902577,109.16697192884749
POL,CYP,348861.97243310703,400658.0729473282,818446.1741983081,417788.10125098005,-352.74151386745507
POL,CZE,348861.9724331069,399897.7708772247,817853.667529128,417955.89665190334,407.56055623607244
POL,DEU,348861.97243310703,400169.1038780042,817551.3479751558,417382.2440971515,136.22755545657128
POL,DNK,348861.97243310703,400764.19787228847,818443.6864567294,417679.4885844408,-458.8664388277102
POL,ESP,348861.972433107,400462.84620429354,818454.6264145181,417991.7802102249,-157.51477083278587
POL,EST,348861.972433107,400393.13381965,818052.1752027818,417659.041383132,-87.80238618922886
POL,FIN,348861.9724331069,400517.15126735106,818217.0295227218,417699.8782553707,-211.8198338903021
POL,FRA,348861.97243310715,400323.8004351954,817704.4533256167,417380.6528904211,-18.469001734629273
POL,GBR,348861.97243310715,400569.21373391757,818155.3419426124,417586.12820869486,-263.8823004568112
POL,GRC,348861.97243310726,400489.3192018822,818196.5211187468,417707.2019168644,-183.98776842141524
POL,HUN,348861.9724331069,399820.29426197364,817476.3294689337,417656.03520696005,485.0371714871144
POL,IDN,348861.9724331069,399634.29847669735,817745.8123004048,418111.51382370706,671.0329567634035
POL,IND,348861.9724331069,399960.3825511991,818082.3699951682,418121.987443969,344.9488822616404
POL,IRL,348861.9724331069,400362.94284360483,818011.2317386685,417648.288895064,-57.61141014407622
POL,ITA,348861.97243310715,400308.6118981323,817733.3384228363,417424.72652470414,-3.2804646715521812
POL,JPN,348861.972433107,400817.4114189217,818565.9537679211,417748.5423489993,-512.079985460965
POL,KOR,348861.97243310686,400474.66521575284,817847.4461904552,417372.78097470227,-169.33378229208756
POL,LTU,348861.972433107,399780.5352024597,817962.8111310502,418182.2759285907,524.7962310010334
POL,LUX,348861.9724331069,400583.8259127304,817934.6365342456,417350.81062151515,-278.4944792696624
POL,LVA,348861.972433107,400702.18943575054,818623.9128130085,417921.7233772583,-396.8580022897804
POL,MEX,348861.972433107,399982.2455477196,818076.099893681,418093.85434596136,323.08588574116584
POL,MLT,348861.9724331071,399930.8664533403,817971.8155997826,418040.9491464424,374.4649801204796
POL,NLD,348861.97243310715,400642.0426861718,818214.2119224933,417572.16923632164,-336.7112527110148
POL,PRT,348861.97243310715,400281.3736056026,817610.7033938952,417329.3297882929,23.95782785816118
POL,ROU,348861.972433107,399930.8492402919,818523.6782998708,418592.82905957877,374.4821931688348
POL,RUS,348861.9724331069,399649.2043959493,817256.0818256898,417606.8774297403,656.12703751144
POL,SVK,348861.972433107,399786.8357998588,817459.4033943911,417672.5675945322,518.4956336019677
POL,SVN,348861.972433107,400128.4513226287,817606.2205812343,417477.76925860584,176.88011083204765
POL,SWE,348861.9724331069,400448.7204247642,818091.2700668774,417642.54964211315,-143.3889913034509
POL,TUR,348861.9724331069,399574.18998237076,817289.3610583985,417715.1710760278,731.1414510899922
POL,TWN,348861.9724331069,400147.9076715786,817786.854296889,417638.9466253103,157.42376188217895
POL,USA,348861.97243310703,400670.2120802663,818315.986754679,417645.7746744124,-364.88064680557
PRT,AUS,191671.39826425497,229033.6141819787,443826.235474651,214792.62129267215,-184.4165781752963
PRT,AUT,191671.3982642549,229100.54625912447,444040.894439027,214940.34817990247,-251.34865532108233
PRT,BEL,191671.39826425497,229117.93481883986,443732.3301218759,214614.39530303614,-268.7372150364681
PRT,BGR,191671.39826425505,228791.674424002,443669.34222559404,214877.66780159215,57.523179801384686
PRT,BRA,191671.39826425494,228784.99321463297,443461.10175099364,214676.10853636076,64.20438917042338
PRT,CAN,191671.39826425505,228785.2430965458,443201.8166442153,214416.57354766957,63.95450725758565
PRT,CHN,191671.39826425505,228759.14829883887,443608.82722201745,214849.67892317864,90.04930496451561
PRT,CYP,191671.39826425497,229125.27688861414,443753.55452592234,214628.2776373082,-276.07928481075214
PRT,CZE,191671.39826425494,228657.50179887554,443721.5457805192,215064.04398164366,191.69580492784735
PRT,DEU,191671.39826425505,228792.76632292816,443380.30087129155,214587.5345483635,56.43128087522928
PRT,DNK,191671.39826425503,229180.2050666942,443788.79345585755,214608.58838916346,-331.0074628908187
PRT,ESP,191671.39826425497,228933.54793778594,444021.72993226285,215088.18199447685,-84.35033398255473
PRT,EST,191671.398264255,228908.81571923656,443975.9675915713,215067.15187233477,-59.618115433171624
PRT,FIN,191671.39826425494,229040.04533458894,443685.1023778214,214645.05704323231,-190.84773078555008
PRT,FRA,191671.3982642549,228906.92027639793,443505.2948678879,214598.37459148988,-57.72267259453656
PRT,GBR,191671.39826425494,229128.70142516439,443915.46940465545,214786.76797949104,-279.50382136099506
PRT,GRC,191671.39826425497,228969.48543300552,443819.862830015,214850.37739700943,-120.28782920213416
PRT,HUN,191671.39826425494,228496.25552978602,443587.89816349273,215091.64263370683,352.9420740173664
PRT,IDN,191671.398264255,228437.76944178762,443454.8266243327,215017.057182545,411.4281620157708
PRT,IND,191671.39826425497,228671.6252656575,443574.04662048916,214902.42135483166,177.57233814589563
PRT,IRL,191671.39826425494,228901.59968195017,443567.618080573,214666.01839862266,-52.40207814678433
PRT,ITA,191671.398264255,228995.69485915627,443815.23766832676,214819.54280917038,-146.4972553528787
PRT,JPN,191671.398264255,229168.1408738018,443863.6489969227,214695.50812312093,-318.94326999841724
PRT,KOR,191671.39826425497,229023.4957468356,443697.61741887697,214674.1216720413,-174.29814303221065
PRT,LTU,191671.39826425497,228488.2116697765,443560.6245514184,215072.41288164203,360.9859340268886
PRT,LUX,191671.39826425494,229107.41284630288,443566.91237745347,214459.4995311507,-258.2152424994856
PRT,LVA,191671.39826425497,229008.71657398692,444098.6943052864,215089.97773129947,-159.51897018353338
PRT,MEX,191671.39826425497,228678.47648955634,443606.28465816425,214927.80816860805,170.7211142470478
PRT,MLT,191671.398264255,228579.2685786878,443620.3079421122,215041.03936342456,269.9290251155908
PRT,NLD,191671.39826425494,229169.98553266434,443883.6609337051,214713.67540104085,-320.7879288609547
PRT,POL,191671.3982642549,228838.14241940304,443907.445912512,215069.30349310904,11.05518440034939
PRT,ROU,191671.39826425494,228598.29945442957,443733.20816165255,215134.90870722296,250.8981493738247
PRT,RUS,191671.398264255,228566.66338694384,443441.29503031145,214874.6316433675,282.53421685955254
PRT,SVK,191671.39826425494,228618.60224379285,443884.08021263365,215265.47796884103,230.5953600105422
PRT,SVN,191671.39826425497,228658.02866885948,443687.4113408103,215029.38267195094,191.16893494391115
PRT,SWE,191671.398264255,228972.20137743818,443690.1691045336,214717.9677270955,-123.00377363478765
PRT,TUR,191671.398264255,228650.15313260557,443512.0559579611,214861.90282535556,199.0444711978198
PRT,TWN,191671.39826425494,228707.97617045612,443591.5421952562,214883.56602480006,141.2214333472657
PRT,USA,191671.39826425494,229147.50999405657,443764.88886571134,214617.37887165454,-298.31239025318064
ROU,AUS,125576.67583708251,138019.1030606983,277293.9836872612,139274.88062656278,-67.57495341211325
ROU,AUT,125576.67583708253,137993.16490764084,277212.48363440693,139219.3187267661,-41.63680035463767
ROU,BEL,125576.67583708257,138031.5817743224,277261.1334913183,139229.5517169959,-80.0536670362053
ROU,BGR,125576.67583708253,137999.65770531684,277265.97778798646,139266.32008266958,-48.129598030645866
ROU,BRA,125576.67583708253,137965.34236439175,277087.5358065143,139122.1934421227,-13.814257105550496
ROU,CAN,125576.67583708256,137977.58844497037,277107.6633242681,139130.07487929772,-26.060337684175465
ROU,CHN,125576.67583708253,137998.7573380158,277063.62857835984,139064.87124034422,-47.22923072960111
ROU,CYP,125576.67583708258,138022.9716340139,277232.27837667934,139209.30674266547,-71.44352672770037
ROU,CZE,125576.67583708248,137939.96644085355,277175.18678309047,139235.22034223695,11.561666432651691
ROU,DEU,125576.67583708256,137907.4909050373,277112.33104556147,139204.84014052417,44.03720224890276
ROU,DNK,125576.67583708253,138049.46022557036,277340.71965491935,139291.25942934892,-97.93211828416679
ROU,ESP,125576.67583708254,137966.82353930775,277280.92926220177,139314.10572289396,-15.295432021550369
ROU,EST,125576.67583708257,138026.87593257398,277205.14551273646,139178.26958016248,-75.34782528778305
ROU,FIN,125576.67583708251,138001.8915466848,277236.8134410119,139234.92189432713,-50.36343939861399
ROU,FRA,125576.67583708257,137947.51046873035,277125.2608350362,139177.75036630587,4.017638555844314
ROU,GBR,125576.67583708251,137985.2947440716,277289.58496528375,139304.29022121217,-33.76663678541081
ROU,GRC,125576.67583708251,137989.49947584915,277145.13772377034,139155.63824792107,-37.97136856295401
ROU,HUN,125576.67583708251,137881.23456346037,277116.21393587976,139234.9793724194,70.29354382582824
ROU,IDN,125576.67583708254,137816.41890537948,277039.38601656153,139222.967111182,135.1092019067146
ROU,IND,125576.67583708256,137949.22704242496,277213.97373074986,139264.74668832484,2.3010648612398654
ROU,IRL,125576.67583708258,137959.85334108578,277156.83738785936,139196.98404677355,-8.325233799580019
ROU,ITA,125576.67583708254,137885.37159983354,277050.0994957214,139164.72789588783,66.15650745265884
ROU,JPN,125576.67583708254,138111.06864639593,277345.06311527616,139233.99446888015,-159.54053910973016
ROU,KOR,125576.67583708254,138003.41514938715,277162.03237230185,139158.61722291482,-51.88704210094875
ROU,LTU,125576.67583708256,137819.51521642023,277018.6484001691,139199.13318374896,132.01289086596807
ROU,LUX,125576.67583708247,138021.0777979275,277154.4476562695,139133.36985834193,-69.54969064128818
ROU,LVA,125576.67583708253,138140.44805140817,277460.3548588149,139319.90680740675,-188.919944121968
ROU,MEX,125576.67583708257,137961.90021302193,277066.8988638945,139104.99865087253,-10.372105735732475
ROU,MLT,125576.6758370825,137901.27803048323,277232.1033603185,139330.82532983532,50.25007680297131
ROU,NLD,125576.67583708251,138025.3237250151,277274.3716207605,139249.04789574532,-73.79561772890156
ROU,POL,125576.67583708251,138001.31846209275,277266.45477870887,139265.13631661615,-49.79035480655148
ROU,PRT,125576.67583708253,137900.37589562172,277040.5149328241,139140.13903720243,51.15221166447736
ROU,RUS,125576.67583708253,137863.66391948698,276958.9315102347,139095.26759074774,87.86418779921951
ROU,SVK,125576.67583708251,137876.51788072748,277125.52603398217,139249.00815325454,75.0102265587193
ROU,SVN,125576.67583708253,137944.95488718164,277109.9685108559,139165.01362367423,6.573220104561187
ROU,SWE,125576.67583708256,137998.4552772228,277289.2489429571,139290.79366573432,-46.92716993659269
ROU,TUR,125576.67583708254,137775.72966285003,276886.0672895894,139110.33762673935,175.79844443616457
ROU,TWN,125576.6758370825,137919.37759259666,277102.4147559116,139183.03716331508,32.15051468953607
ROU,USA,125576.67583708253,138054.74887623533,277292.42228855967,139237.67341232422,-103.22076894913334
RUS,AUS,998482.060467999,1181269.4453462327,2258563.645716433,1077294.2003702004,-2528.3073980233166
RUS,AUT,998482.0604679987,1180780.844622974,2258411.2367533008,1077630.3921303267,-2039.7066747646313
RUS,BEL,998482.0604679988,1180968.4937730462,2258139.8902154025,1077171.396442356,-2227.3558248367626
RUS,BGR,998482.0604679991,1179889.6044301253,2257965.0079300017,1078075.4034998768,-1148.466481915908
RUS,BRA,998482.0604679994,1180440.8131771274,2258231.0949948328,1077790.2818177054,-1699.6752289179713
RUS,CAN,998482.0604679991,1180235.566139153,2257623.755044195,1077388.1889050426,-1494.4281909435522
RUS,CHN,998482.0604679995,1179840.2078219585,2257702.8103768555,1077862.6025548975,-1099.0698737490457
RUS,CYP,998482.0604679992,1180349.1537304043,2257583.3761745687,1077234.222444164,-1608.0157821949106
RUS,CZE,998482.060467999,1180532.8942615564,2259497.6555153825,1078964.7612538268,-1791.7563133470248
RUS,DEU,998482.0604679988,1180293.3382646025,2257540.5088519687,1077247.1705873662,-1552.2003163930494
RUS,DNK,998482.0604679986,1180791.4394727468,2257497.1753572305,1076705.735884483,-2050.3015245373826
RUS,ESP,998482.0604679992,1180501.7633823233,2258362.1961144893,1077860.4327321665,-1760.6254341138992
RUS,EST,998482.0604679987,1180771.439705457,2259285.8107076483,1078514.3710021914,-2030.3017572476529
RUS,FIN,998482.0604679988,1180564.8584065351,2257589.4856287027,1077024.6272221676,-1823.720458325697
RUS,FRA,998482.0604679991,1180404.7483993545,2257579.184308448,1077174.4359090934,-1663.6104511450976
RUS,GBR,998482.0604679991,1180737.5791911418,2257753.1357341204,1077015.5565429784,-1996.441242932342
RUS,GRC,998482.060467999,1180291.25773064,2257977.8221371965,1077686.5644065575,-1550.1197824305855
RUS,HUN,998482.060467999,1180212.759322684,2259578.1679974278,1079365.4086747437,-1471.6213744746055
RUS,IDN,998482.0604679993,1178350.3179931163,2257552.3969680527,1079202.0789749364,390.81995509308763
RUS,IND,998482.0604679991,1178710.0097337037,2256078.1043141275,1077368.0945804233,31.128214505733922
RUS,IRL,998482.0604679991,1180445.2093588659,2257894.441749838,1077449.2323909726,-1704.071410656441
RUS,ITA,998482.0604679988,1180089.6496547346,2257109.44415621,1077019.7945014748,-1348.511706525227
RUS,JPN,998482.0604679988,1180946.1450819918,2258282.1477230396,1077336.0026410485,-2205.0071337823756
RUS,KOR,998482.060467999,1180461.4012918295,2257304.503007866,1076843.101716036,-1720.263343620114
RUS,LTU,998482.0604679986,1179825.6885000106,2259405.543282859,1079579.8547828482,-1084.5505518012214
RUS,LUX,998482.0604679992,1180599.264000724,2257372.919104972,1076773.6551042479,-1858.12605251465
RUS,LVA,998482.0604679988,1181096.141568918,2259673.289946367,1078577.1483774488,-2355.003620708594
RUS,MEX,998482.060467999,1180327.3519375895,2258964.1661765967,1078636.8142390065,-1586.2139893800486
RUS,MLT,998482.0604679988,1179440.5961255163,2258020.3444242864,1078579.7482987698,-699.4581773069222
RUS,NLD,998482.0604679986,1180968.974671405,2258088.7424928434,1077119.7678214377,-2227.8367231956217
RUS,POL,998482.0604679987,1180907.3144165785,2258925.513287521,1078018.198870942,-2166.1764683690853
RUS,PRT,998482.0604679986,1180131.9833947043,2257328.216055412,1077196.2326607073,-1390.8454464948736
RUS,ROU,998482.0604679988,1179941.9050622862,2259277.9206364807,1079336.0155741947,-1200.7671140767634
RUS,SVK,998482.060467999,1180446.7073605899,2260108.3184354086,1079661.6110748197,-1705.569412380457
RUS,SVN,998482.0604679987,1180797.5685722313,2258836.6763694105,1078039.1077971787,-2056.4306240219157
RUS,SWE,998482.060467999,1180486.9645851734,2257764.1541109434,1077277.1895257693,-1745.8266369639896
RUS,TUR,998482.060467999,1177662.4944528863,2253759.6692607594,1076097.1748078736,1078.6434953231364
RUS,TWN,998482.0604679991,1179959.1670187986,2258417.6595676886,1078458.4925488897,-1218.0290705892257
RUS,USA,998482.0604679986,1180713.2357178102,2257713.993370437,1077000.7576526275,-1972.097769600805
SVK,AUS,67082.9767601552,81307.35540258799,175070.2065417342,93762.8511391462,-103.97081030617119
SVK,AUT,67082.97676015517,81263.58546291689,175007.17953230432,93743.59406938737,-60.20087063507526
SVK,BEL,67082.97676015517,81317.4006400109,175120.79558941364,93803.39494940272,-114.01604772909195
SVK,BGR,67082.97676015517,81211.25650331574,174978.336282821,93767.07977950523,-7.871911033929791
SVK,BRA,67082.97676015522,81249.29303340013,174970.35427845534,93721.06124505521,-45.90844111831393
SVK,CAN,67082.9767601552,81250.98716476542,174945.43357200816,93694.4464072427,-47.60257248360722
SVK,CHN,67082.97676015519,81228.90279631222,174949.91491751952,93721.01212120731,-25.518204030406196
SVK,CYP,67082.9767601552,81245.6035704305,174941.14775503485,93695.54418460438,-42.218978148681344
SVK,CZE,67082.97676015522,81236.83474785446,175097.09636443105,93860.26161657664,-33.4501555726456
SVK,DEU,67082.97676015517,81244.54742197711,174973.05404622373,93728.50662424667,-41.16282969529857
SVK,DNK,67082.97676015519,81334.85379737806,175143.29394060312,93808.4401432251,-131.4692050962476
SVK,ESP,67082.9767601552,81209.58335705413,174941.28316302688,93731.69980597279,-6.198764772314462
SVK,EST,67082.97676015522,81285.28810060454,175044.1710759639,93758.88297535936,-81.90350832272088
SVK,FIN,67082.97676015517,81290.96469886303,175064.598327863,93773.63362899995,-87.58010658121202
SVK,FRA,67082.9767601552,81265.59875684572,175003.21673798043,93737.61798113464,-62.2141645639058
SVK,GBR,67082.9767601552,81291.1307808553,175050.95010837106,93759.81932751574,-87.74618857348105
SVK,GRC,67082.97676015516,81213.45218099128,174897.73432431684,93684.28214332554,-10.067588709469419
SVK,HUN,67082.97676015517,81185.6149412934,174932.90597183214,93747.2910305387,17.76965098841174
SVK,IDN,67082.97676015519,81084.20290775018,174832.05183492423,93747.8489271741,119.18168453163526
SVK,IND,67082.97676015517,81187.14947827907,174990.46964885722,93803.32017057812,16.23511400274583
SVK,IRL,67082.9767601552,81253.79427511022,175003.94016971096,93750.14589460069,-50.40968282840913
SVK,ITA,67082.97676015519,81212.51864268165,174913.380513456,93700.86187077436,-9.13405039983627
SVK,JPN,67082.9767601552,81341.58256527522,175117.3268749145,93775.74430963928,-138.19797299341008
SVK,KOR,67082.9767601552,81296.7729733091,175024.65175922483,93727.87878591573,-93.38838102728187
SVK,LTU,67082.97676015519,81140.50223848483,174953.3874547471,93812.88521626222,62.882353796987445
SVK,LUX,67082.97676015519,81301.84524623919,175050.71006969013,93748.86482345096,-98.46065395737241
SVK,LVA,67082.97676015519,81394.0842642954,175225.61895039666,93831.53468610131,-190.6996720135794
SVK,MEX,67082.97676015519,81192.29760144057,174989.31067231984,93797.01307087929,11.086990841242368
SVK,MLT,67082.97676015519,81186.69627309247,174941.0425362653,93754.3462631729,16.68831918934302
SVK,NLD,67082.97676015522,81337.21274683537,175147.27633851036,93810.06359167499,-133.8281545535574
SVK,POL,67082.97676015519,81298.47069898006,175117.7848710208,93819.3141720407,-95.08610669824702
SVK,PRT,67082.97676015516,81204.08589775121,174870.6162560338,93666.5303582826,-0.7013054693961749
SVK,ROU,67082.9767601552,81184.83126493516,175000.16870294456,93815.3374380094,18.55332734665717
SVK,RUS,67082.97676015519,81155.1781143996,174885.90348560494,93730.72537120536,48.20647788220958
SVK,SVN,67082.97676015517,81257.89871509523,175008.40704545038,93750.50833035514,-54.51412281341618
SVK,SWE,67082.97676015523,81290.58739315611,175085.74623503807,93795.158841882,-87.20280087429273
SVK,TUR,67082.97676015519,81106.18646542744,174814.3201588344,93708.13369340694,97.198126854375
SVK,TWN,67082.9767601552,81198.69642740689,174954.09223806724,93755.39581066037,4.68816487492586
SVK,USA,67082.97676015519,81339.92892657843,175130.71288495205,93790.78395837362,-136.5443342966173
SVN,AUS,33935.62868104585,46411.73752046139,91249.85202445589,44838.114503994526,-91.3260644553302
SVN,AUT,33935.62868104585,46390.61638136219,91215.25000762081,44824.63362625863,-70.2049253561272
SVN,BEL,33935.62868104585,46408.8408517119,91191.82813026862,44782.98727855671,-88.42939570583985
SVN,BGR,33935.62868104584,46312.865424969415,91105.82870901059,44792.963284041165,7.546031036647037
SVN,BRA,33935.62868104585,46321.76335449233,91094.07797840009,44772.314623907725,-1.3518984862676007
SVN,CAN,33935.628681045855,46338.98285421852,91103.95488956849,44764.972035349936,-18.571398212458007
SVN,CHN,33935.62868104584,46318.76650833982,91127.60588585073,44808.839377510885,1.6449476662455709
SVN,CYP,33935.62868104584,46385.14306096564,91197.70150788609,44812.55844692047,-64.73160495957563
SVN,CZE,33935.62868104584,46294.79688477044,91115.67263715326,44820.8757523828,25.61457123562286
SVN,DEU,33935.62868104585,46341.67935367296,91094.38545101335,44752.70609734041,-21.267897666897625
SVN,DNK,33935.62868104583,46409.090336091765,91195.83871203037,44786.748375938594,-88.67888008570299
SVN,ESP,33935.628681045855,46351.519113612674,91183.73521555235,44832.21610193967,-31.10765760661161
SVN,EST,33935.62868104584,46348.098320741185,91168.2325911828,44820.13427044161,-27.68686473512207
SVN,FIN,33935.62868104585,46383.71116157208,91172.35424011631,44788.64307854426,-63.2997055660162
SVN,FRA,33935.62868104584,46361.305734158836,91125.50750032383,44764.201766165,-40.89427815277304
SVN,GBR,33935.62868104585,46406.265579053565,91222.64321494702,44816.377635893456,-85.85412304750207
SVN,GRC,33935.62868104584,46356.80214622538,91172.91869641493,44816.116550189545,-36.39069021931937
SVN,HUN,33935.62868104587,46257.84390220374,91026.39194989848,44768.54804769468,62.56755380232062
SVN,IDN,33935.62868104585,46250.12485891895,91061.28888819445,44811.1640292755,70.28659708711348
SVN,IND,33935.62868104585,46289.54257362294,91092.3800983825,44802.83752475956,30.86888238312531
SVN,IRL,33935.628681045855,46352.803224509815,91132.33240192801,44779.52917741825,-32.391768503752246
SVN,ITA,33935.62868104584,46360.35716733953,91153.64498331625,44793.28781597669,-39.945711333464715
SVN,JPN,33935.62868104584,46404.6354475991,91208.77735789066,44804.141910291575,-84.22399159304041
SVN,KOR,33935.62868104585,46383.71279069299,91178.69989162098,44794.987100928,-63.301334686926566
SVN,LTU,33935.62868104585,46232.44890928111,90992.00731195981,44759.5584026787,87.96254672494979
SVN,LUX,33935.62868104584,46395.011586904555,91175.11796531569,44780.10637841113,-74.60013089849235
SVN,LVA,33935.628681045855,46381.58728598144,91236.18393364779,44854.59664766635,-61.17582997537829
SVN,MEX,33935.62868104584,46293.91450160562,91097.86474180013,44803.95024019451,26.49695440044161
SVN,MLT,33935.62868104584,46286.13458815115,91103.2899316485,44817.15534349735,34.27686785491096
SVN,NLD,33935.62868104585,46412.26560119819,91220.0226238052,44807.757022607,-91.85414519212645
SVN,POL,33935.62868104585,46345.76943000622,91197.6365085785,44851.86707857231,-25.35797400015872
SVN,PRT,33935.628681045855,46356.98469322413,91142.96351730278,44785.978824078644,-36.573237218064605
SVN,ROU,33935.62868104585,46272.94264728383,91073.64500651872,44800.70235923491,47.46880872223119
SVN,RUS,33935.62868104584,46272.64535213196,91076.00934987061,44803.36399773865,47.76610387409892
SVN,SVK,33935.62868104584,46285.53401458856,91119.47053409103,44833.93651950248,34.877441417505906
SVN,SWE,33935.62868104584,46374.80446564417,91163.85945903604,44789.05499339186,-54.3930096381082
SVN,TUR,33935.628681045855,46277.472045409,91073.76470989673,44796.2926644877,42.939410597064125
SVN,TWN,33935.628681045855,46320.37421978733,91142.7315983322,44822.357378544904,0.037236218733596615
SVN,USA,33935.62868104585,46393.88308675842,91200.12173768686,44806.23865092845,-73.47163075235585
SWE,AUS,322454.50577885995,477649.9064891165,924095.3310822218,446445.42459310533,173.16993965522852
SWE,AUT,322454.50577885995,477515.74736900156,924081.9948638494,446566.24749484775,307.32905977015616
SWE,BEL,322454.50577886,477657.38829016173,924015.4785793471,446358.0902891859,165.6881386099849
SWE,BGR,322454.50577885995,477310.1744369703,923776.5314886633,446466.35705169284,512.9019918013946
SWE,BRA,322454.5057788599,477251.20326932863,923541.3892331918,446290.1859638634,571.8731594430865
SWE,CAN,322454.50577886007,477453.98326229263,923995.8950527546,446541.9117904618,369.0931664790842
SWE,CHN,322454.50577886,477328.7163199289,923618.4094750596,446289.69315513084,494.3601088428404
SWE,CYP,322454.50577886,477838.01013952604,924566.9586307617,446728.9484912356,-14.933710754325148
SWE,CZE,322454.5057788599,476971.4647436795,923547.5918675266,446576.1271238473,851.6116850922117
SWE,DEU,322454.5057788599,477083.7927015381,923151.9280313656,446068.1353298276,739.2837272335892
SWE,DNK,322454.50577885995,478699.2483812852,924530.865249434,445831.6168681489,-876.171952513454
SWE,ESP,322454.5057788598,477606.68810603255,924295.3143895239,446688.62628349144,216.3883227391634
SWE,EST,322454.5057788601,477365.81473039906,923747.5843200304,446381.76958963135,457.26169837266207
SWE,FIN,322454.50577885995,477742.2487848241,924128.6942294936,446386.4454446695,80.82764394761762
SWE,FRA,322454.50577885995,477377.1043711183,923624.0207110622,446246.91633994377,445.9720576534164
SWE,GBR,322454.5057788598,477988.3833718354,924341.1702617342,446352.7868898987,-165.3069430636824
SWE,GRC,322454.50577885984,477577.12758821016,924094.3980491076,446517.2704608975,245.9488405615557
SWE,HUN,322454.5057788599,476953.8927625883,923231.4571544083,446277.5643918202,869.1836661834386
